[INFO] [1772120680.153271059] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.163246370] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.173283038] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.183307190] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.193470098] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.203286259] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.213272071] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.223309253] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.233284752] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.243249977] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.253500459] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.263345504] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.273334278] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.283331500] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.293323820] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.303271550] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.313273333] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.323340236] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.333282415] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.343425009] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.353358935] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.363269515] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.373317954] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.383349027] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.393306130] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.403332626] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.413322635] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.423338784] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.433300601] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.443317311] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.453347681] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.463245217] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.473330197] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.483609182] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.493323883] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.503506661] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.513317117] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.523282306] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.533372181] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.543375822] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.553280206] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.563315521] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.573249691] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.583351950] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.593314374] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.603346554] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.613337949] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.623344008] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.633307309] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.643512769] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.653272218] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.663262551] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.673366918] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.683235055] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.693239438] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.703204502] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.713273866] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.723260898] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.733283941] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.743352908] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.753303800] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.763281538] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.773324837] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.783260320] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.793264335] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.803494494] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.813212605] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.823261749] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.833259395] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.843268548] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.853314096] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.863315580] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.873300048] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.883295662] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.893369731] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.903516927] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.913350375] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.923443907] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.933276612] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.943334206] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.953294222] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.963511954] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.973283695] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.983257944] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.993519675] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.003246327] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.013350004] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.023263446] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.033301224] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.043322114] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.053295691] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.063666622] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.073253523] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.083294268] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.093457429] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.103295718] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120681.113326926] [traj_ctrl]: Trajectory queue is empty, doing nothing.
